This file was generated on Sept 19
Sampling rate: 50 [Hz]
,t,values
83,1.6600000000000001,4.912282099219225
84,1.68,3.078205653681941
85,1.7,1.0532138685009806
86,1.72,-0.013449419297100307
87,1.74,-0.8788431135544426
88,1.76,-1.5460379993975741
89,1.78,-1.9925054152573194
90,1.8,-2.770221331015282
91,1.82,-4.876388691563532
92,1.84,-4.489536426700403
93,1.86,-6.498621043299852
94,1.8800000000000001,-4.6601893457906955
95,1.9000000000000001,-4.6691880435183
96,1.92,-2.951835912940175
97,1.94,-1.3551663389379383
98,1.96,-1.1176534983425845
99,1.98,-1.1796715084215508
100,2.0,1.2827838597749976
101,2.02,3.882838416982998
102,2.04,4.003291274150473
103,2.06,2.611779945760508
104,2.08,5.74325417674903
105,2.1,5.406779917764732
106,2.12,5.439619796051796
107,2.14,5.277641975268015
108,2.16,4.323350264532122
109,2.18,2.9466588308211406
110,2.2,1.133202137017979
111,2.22,2.0999266724855925
112,2.24,-1.3146619996088975
113,2.2600000000000002,-1.3373159550064035
114,2.2800000000000002,-4.165353703350099
115,2.3000000000000003,-3.828302638055286
116,2.32,-4.9098526611873705
117,2.34,-4.718078668505613
118,2.36,-5.592888600760818
119,2.38,-4.0728692630743035
120,2.4,-4.352302705228062
121,2.42,-3.8230399659859025
122,2.44,-1.0680716111450985
123,2.46,0.3174945304159553
124,2.48,1.0140868055815029
125,2.5,2.9411829955657027
126,2.52,1.8253934873486268
127,2.54,4.464256068603092
128,2.56,4.650310549176141
129,2.58,4.565974521721389
130,2.6,5.0084369443282615
131,2.62,4.538173028661514
132,2.64,4.528805249285574
133,2.66,3.5625143584632144
134,2.68,2.3189531705262363
135,2.7,1.4492677916550443
136,2.72,0.01331375330287432
137,2.74,0.08444650907365903
138,2.7600000000000002,-3.178950012860799
139,2.7800000000000002,-3.6354516516573807
140,2.8000000000000003,-3.9654094462271354
141,2.82,-3.5853950880200314
142,2.84,-6.431153562804015
143,2.86,-4.940661489189871
144,2.88,-5.807298805585589
145,2.9,-4.831569911918999
146,2.92,-2.4324290886800113
147,2.94,-3.1654538967130215
148,2.96,-1.7252529934145497
149,2.98,0.5896965299577279
150,3.0,-0.18382269020702213
151,3.02,2.470789905815506
152,3.04,2.7945130246615038
153,3.06,4.4783808988407765
154,3.08,4.85219901180427
155,3.1,3.8801509858414764
156,3.12,3.9509191679947793
157,3.14,5.7120594105640805
158,3.16,2.3969490505515907
159,3.18,2.4677622680945754
160,3.2,1.928792106882364
161,3.22,0.0858574837677078
162,3.24,-0.3787614397100497
163,3.2600000000000002,-0.993764255674416
164,3.2800000000000002,-2.3183745928357107
165,3.3000000000000003,-3.605251864139851
166,3.3200000000000003,-4.231028167134928
167,3.34,-5.196810778277057
168,3.36,-4.413415943479251
169,3.38,-5.198349944545033
170,3.4,-3.874920954358493
171,3.42,-4.047550249886554
172,3.44,-2.142720868327177
173,3.46,-0.5187911897622847
174,3.48,0.0995908505885534
175,3.5,0.9806004693477139
176,3.52,1.6945021171437809
177,3.54,3.4536196058940996
178,3.56,3.887253315086494
179,3.58,4.41167147961905
180,3.6,6.207903228933532
181,3.62,5.825670357078008
182,3.64,4.474526349709415
183,3.66,3.5519754488182937
184,3.68,4.026193885563639
185,3.7,0.37018362961570195
186,3.72,-0.3452454308606372
187,3.74,-1.5384452780318005
188,3.7600000000000002,-1.162989710907081
189,3.7800000000000002,-4.058331316757431
190,3.8000000000000003,-3.985354100760084
191,3.8200000000000003,-4.18239484765234
192,3.84,-5.42880616200179
193,3.86,-4.533420581007818
194,3.88,-4.092346016848895
195,3.9,-4.443058616765763
196,3.92,-4.333169278956781
197,3.94,-2.966218799794746
198,3.96,-1.7087714937802772
199,3.98,1.6558226717265154
